,country,country_finder,doi,full_affiliations,is_oa,mesh_terms,pmid,short_affiliations
0,['United States'],['BF'],10.1088/0031-9155/60/4/1583,"['Department of Biomedical Engineering, Marquette University, Milwaukee, WI 53233, USA.']",TRUE,"['Absorption, Radiation', 'Photons', 'Radiometry', 'Signal-To-Noise Ratio', 'Tomography, X-Ray Computed']",25615511,"[1] ""marquette university, milwaukee, wi 53233, usa""
"
1,"['Netherlands', 'Netherlands', 'Netherlands']","['BF', 'BF', 'BF']",10.1103/PhysRevLett.114.018302,"[""Van't Hoff Institute for Molecular Sciences, Universiteit van Amsterdam, Science Park 904, 1098 XH Amsterdam, The Netherlands and Laboratory of Physical Chemistry and Colloid Science, Wageningen University, Dreijenplein 6, 6703 HB Wageningen, The Netherlands."", 'Laboratory of Physical Chemistry and Colloid Science, Wageningen University, Dreijenplein 6, 6703 HB Wageningen, The Netherlands.', ""Van't Hoff Institute for Molecular Sciences, Universiteit van Amsterdam, Science Park 904, 1098 XH Amsterdam, The Netherlands.""]",TRUE,"['Colloids', 'Hardness', 'Models, Theoretical', 'Stochastic Processes', 'Wettability']",25615510,"[1] ""van't hoff institute for molecular sciences, universiteit van amsterdam, science park 904, 1098 xh amsterdam, the netherlands and laboratory of physical chemistry and colloid science, wageningen university, dreijenplein 6, 6703 hb wageningen, the netherlands""
[2] ""laboratory of physical chemistry and colloid science, wageningen university, dreijenplein 6, 6703 hb wageningen, the netherlands""                                                                                                                                  
[3] ""van't hoff institute for molecular sciences, universiteit van amsterdam, science park 904, 1098 xh amsterdam, the netherlands""                                                                                                                                     
"
2,"['France', 'Venezuela', 'France', 'France', 'Belgium', 'France']","['BF', 'BF', 'BF', 'BF', 'BF', 'BF']",10.1103/PhysRevLett.114.018001,"['Departamento de F\xedsica, Universidad Sim\xf3n Bol\xedvar, Apartado Postal 89000, Caracas 1080-A, Venezuela and PMMH, ESPCI, CNRS (UMR 7636) and Universit\xe9 Paris 6 & Paris 7, 75005 Paris, France.', 'Departamento de F\xedsica, Universidad Sim\xf3n Bol\xedvar, Apartado Postal 89000, Caracas 1080-A, Venezuela.', 'PMMH, ESPCI, CNRS (UMR 7636) and Universit\xe9 Paris 6 & Paris 7, 75005 Paris, France and Universit\xe9 Rennes 1, Institut de Physique de Rennes (UMR UR1-CNRS 6251), Bat. 11A, Campus de Beaulieu, F-35042 Rennes, France.', 'Departamento de F\xedsica, Universidad Sim\xf3n Bol\xedvar, Apartado Postal 89000, Caracas 1080-A, Venezuela.', 'PMMH, ESPCI, CNRS (UMR 7636) and Universit\xe9 Paris 6 & Paris 7, 75005 Paris, France and Departamento de F\xedsica, Facultad de Ciencias, Universidad Nacional Aut\xf3noma de M\xe9xico, 04510 Mexico D.F., Mexico.', 'Nonlinear Physical Chemistry Unit, Universit\xe9 libre de Bruxelles (ULB), CP231, 1050 Brussels, Belgium.', 'PMMH, ESPCI, CNRS (UMR 7636) and Universit\xe9 Paris 6 & Paris 7, 75005 Paris, France.']",TRUE,"['Accidents, Occupational', 'Friction', 'Hydrostatic Pressure', 'Models, Theoretical', 'Particle Size']",25615503,"[1] ""departamento de física, universidad simón bolívar, apartado postal 89000, caracas 1080-a, venezuela and pmmh, espci, cnrs (umr 7636) and université paris 6 & paris 7, 75005 paris, france""                          
[2] ""departamento de física, universidad simón bolívar, apartado postal 89000, caracas 1080-a, venezuela""                                                                                                                 
[3] ""pmmh, espci, cnrs (umr 7636) and université paris 6 & paris 7, 75005 paris, france and université rennes 1, institut de physique de rennes (umr ur1-cnrs 6251), bat. 11a, campus de beaulieu, f-35042 rennes, france""
[4] ""pmmh, espci, cnrs (umr 7636) and université paris 6 & paris 7, 75005 paris, france and departamento de física, facultad de ciencias, universidad nacional autónoma de méxico, 04510 mexico d.f., mexico""             
[5] ""nonlinear physical chemistry unit, université libre de bruxelles (ulb), cp231, 1050 brussels, belgium""                                                                                                               
[6] ""pmmh, espci, cnrs (umr 7636) and université paris 6 & paris 7, 75005 paris, france""                                                                                                                                  
"
3,"['Israel', 'Germany', 'Japan', 'United Kingdom', 'Germany', 'Israel']","['BF', 'BF', 'BF', 'BF', 'BF', 'BF']",10.1103/PhysRevLett.114.017601,"['The Racah Institute of Physics, The Center for Nanoscience and Nanotechnology, The Hebrew University of Jerusalem, Jerusalem 91904, Israel.', 'Institute for Quantum Optics and Center for Integrated Quantum Science and Technology, University of Ulm, D-89081 Ulm, Germany.', 'Institute for Quantum Optics and Center for Integrated Quantum Science and Technology, University of Ulm, D-89081 Ulm, Germany.', 'Institute for Quantum Optics and Center for Integrated Quantum Science and Technology, University of Ulm, D-89081 Ulm, Germany.', 'School of Fundamental Science and Technology, Keio University, Yokohama 223-8522 Japan.', 'School of Fundamental Science and Technology, Keio University, Yokohama 223-8522 Japan.', 'Element Six, Ltd, Kings Ride Park, Ascot SL5 8BP, United Kingdom.', 'Element Six, Ltd, Kings Ride Park, Ascot SL5 8BP, United Kingdom.', 'Institute for Experimental Physics II, Linn\xe9stra\xdfe 5, University of Leipzig, 04103 Leipzig, Germany.', 'Institute for Experimental Physics II, Linn\xe9stra\xdfe 5, University of Leipzig, 04103 Leipzig, Germany.', 'Institute for Quantum Optics and Center for Integrated Quantum Science and Technology, University of Ulm, D-89081 Ulm, Germany.', 'Institute for Quantum Optics and Center for Integrated Quantum Science and Technology, University of Ulm, D-89081 Ulm, Germany.', 'The Racah Institute of Physics, The Center for Nanoscience and Nanotechnology, The Hebrew University of Jerusalem, Jerusalem 91904, Israel and Department of Applied Physics, Rachel and Selim School of Engineering, Hebrew University, Jerusalem 91904, Israel.', 'Institute for Quantum Optics and Center for Integrated Quantum Science and Technology, University of Ulm, D-89081 Ulm, Germany.']",TRUE,"['Diamond', 'Electronics', 'Models, Theoretical', 'Nanotechnology', 'Nitrogen', 'Signal-To-Noise Ratio', 'Spectrum Analysis']",25615501,"[1] ""the racah institute of physics, the center for nanoscience and nanotechnology, the hebrew university of jerusalem, jerusalem 91904, israel""                                                                            
[2] ""institute for quantum optics and center for integrated quantum science and technology, university of ulm, d-89081 ulm, germany""                                                                                        
[3] ""school of fundamental science and technology, keio university, yokohama 223-8522 japan""                                                                                                                                
[4] ""element six, ltd, kings ride park, ascot sl5 8bp, united kingdom""                                                                                                                                                      
[5] ""institute for experimental physics ii, linnéstraße 5, university of leipzig, 04103 leipzig, germany""                                                                                                                   
[6] ""the racah institute of physics, the center for nanoscience and nanotechnology, the hebrew university of jerusalem, jerusalem 91904, rachel and selim school of engineering, hebrew university, jerusalem 91904, israel""
"
4,"['Japan', 'Japan', 'Japan', 'Japan']","['BF', 'BF', 'BF', 'BF']",10.1371/journal.pone.0116885,"['Addictive Substance Project, Tokyo Metropolitan Institute of Medical Science, Tokyo, Japan; Department of Dental Anesthesiology, Tokyo Dental College, Tokyo, Japan.', 'Addictive Substance Project, Tokyo Metropolitan Institute of Medical Science, Tokyo, Japan.', 'Department of Biomedical Informatics, Gifu University Graduate School of Medicine, Gifu, Japan.', 'Department of Dental Anesthesiology, Tokyo Dental College, Tokyo, Japan.', 'Department of Anesthesiology and Pain Medicine, Juntendo University School of Medicine, Tokyo, Japan.', 'Department of Dental Anesthesiology, Tokyo Dental College, Tokyo, Japan.', 'Addictive Substance Project, Tokyo Metropolitan Institute of Medical Science, Tokyo, Japan.']",TRUE,"['Abdomen', 'Adolescent', 'Adult', 'Analgesics, Opioid', 'Dose-Response Relationship, Drug', 'Female', 'Fentanyl', 'Humans', 'Linear Models', 'Male', 'Middle Aged', 'Models, Statistical', 'Orthognathic Surgery', 'Pain, Postoperative', 'Polymorphism, Single Nucleotide', 'Precision Medicine', 'Surgery, Plastic', 'Young Adult']",25615449,"[1] ""addictive substance project, tokyo metropolitan institute of medical science, tokyo, japan""
[2] ""tokyo dental college, tokyo, japan""                                                        
[3] ""gifu university graduate school of medicine, gifu, japan""                                  
[4] ""juntendo university school of medicine, tokyo, japan""                                      
"
5,['China'],['BF'],10.1371/journal.pone.0116717,"['Key Laboratory of Behavioral Science, Institute of Psychology, Chinese Academy of Sciences, Beijing, China.', 'Key Laboratory of Behavioral Science, Institute of Psychology, Chinese Academy of Sciences, Beijing, China.', 'Key Laboratory of Behavioral Science, Institute of Psychology, Chinese Academy of Sciences, Beijing, China.', 'Key Laboratory of Behavioral Science, Institute of Psychology, Chinese Academy of Sciences, Beijing, China.', 'Key Laboratory of Behavioral Science, Institute of Psychology, Chinese Academy of Sciences, Beijing, China.', 'Key Laboratory of Behavioral Science, Institute of Psychology, Chinese Academy of Sciences, Beijing, China.']",TRUE,"['Accidents, Traffic', 'Adolescent', 'Adult', 'Anxiety Disorders', 'Asian Continental Ancestry Group', 'Automobile Driving', 'Circadian Rhythm', 'Consciousness', 'Dangerous Behavior', 'Female', 'Humans', 'Individuality', 'Male', 'Middle Aged', 'Neuroticism', 'Personality', 'Self Report', 'Young Adult']",25615447,"[1] ""key laboratory of behavioral science, institute of psychology, chinese academy of sciences, beijing, china""
"
6,['United States'],['BF'],10.1111/jsm.12818,"['Lilly Research Laboratories, Eli Lilly and Company, Indianapolis, IN, USA.']",FALSE,"['Adult', 'Carbolines', 'Dose-Response Relationship, Drug', 'Double-Blind Method', 'Drug Administration Schedule', 'Erectile Dysfunction', 'Female', 'Humans', 'Male', 'Middle Aged', 'Patient Satisfaction', 'Penile Erection', 'Phosphodiesterase 5 Inhibitors', 'Sexual Partners', 'Tadalafil', 'Treatment Outcome']",25615445,"[1] ""lilly research laboratories, eli lilly and company, indianapolis, in, usa""
"
7,"['United States', 'United States', 'United States']","['BF', 'BF', 'BF']",10.1111/famp.12127,"['School of Lifespan Development and Educational Sciences, Kent State University, Kent, OH.', 'Arizona State University, Tempe, AZ.', 'Arizona State University, Tempe, AZ.', 'Teachers College, Columbia University, New York, NY.']",TRUE,"['Adolescent', 'Attitude', 'Female', 'Gender Identity', 'Humans', 'Intergenerational Relations', 'Longitudinal Studies', 'Maternal Behavior', 'Mexican Americans', 'Mexico', 'Mothers', 'Pregnancy', 'Pregnancy in Adolescence', 'Socialization', 'United States', 'Young Adult']",25615441,"[1] ""school of lifespan development and educational sciences, kent state university, kent, oh""
[2] ""arizona state university, tempe, az""                                                     
[3] ""teachers college, columbia university, new york, ny""                                     
"
8,"['Australia', 'Australia', 'Australia', 'United States']","['BF', 'BF', 'BF', 'BF']",10.1038/ismej.2014.261,"['Plant Functional Biology and Climate Change Cluster, University of Technology Sydney, Sydney, New South Wales, Australia.', 'Plant Functional Biology and Climate Change Cluster, University of Technology Sydney, Sydney, New South Wales, Australia.', 'Plant Functional Biology and Climate Change Cluster, University of Technology Sydney, Sydney, New South Wales, Australia.', 'Australian Centre for Ecogenomics, School of Chemistry and Molecular Biosciences, University of Queensland, St Lucia, Queensland, Australia.', 'Australian Institute of Marine Science, Townsville, Queensland, Australia.', 'Department of Civil and Environmental Engineering, Ralph M. Parsons Laboratory, Massachusetts Institute of Technology, Cambridge, MA, USA.', 'Department of Civil and Environmental Engineering, Ralph M. Parsons Laboratory, Massachusetts Institute of Technology, Cambridge, MA, USA.', 'Plant Functional Biology and Climate Change Cluster, University of Technology Sydney, Sydney, New South Wales, Australia.', 'Plant Functional Biology and Climate Change Cluster, University of Technology Sydney, Sydney, New South Wales, Australia.']",TRUE,"['Animals', 'Anthozoa', 'Bacteria', 'Chemotactic Factors', 'Chemotaxis', 'Coral Reefs', 'DNA, Bacterial', 'Metagenome', 'Phylogeny', 'RNA, Ribosomal, 16S', 'Seawater', 'Sulfonium Compounds', 'Vibrio']",25615440,"[1] ""plant functional biology and climate change cluster, university of technology sydney, sydney, new south wales, australia""                   
[2] ""australian centre for ecogenomics, school of chemistry and molecular biosciences, university of queensland, st lucia, queensland, australia""
[3] ""australian institute of marine science, townsville, queensland, australia""                                                                  
[4] ""ralph m""                                                                                                                                    
[5] ""parsons laboratory, massachusetts institute of technology, cambridge, ma, usa""                                                              
"
9,"['United States', 'United States', 'United States', 'Japan']","['BF', 'BF', 'BF', 'BF']",10.1038/ismej.2014.256,"['Department of Civil and Environmental Engineering, University of Illinois at Urbana-Champaign, Urbana, IL, USA.', '1] Department of Civil and Environmental Engineering, University of Illinois at Urbana-Champaign, Urbana, IL, USA [2] Bioproduction Research Institute, National Institute of Advanced Industrial Science and Technology (AIST), Tsukuba, Japan.', 'DOE Joint Genome Institute, Walnut Creek, CA, USA.', '1] Bioproduction Research Institute, National Institute of Advanced Industrial Science and Technology (AIST), Tsukuba, Japan [2] Bioproduction Research Institute, National Institute of Advanced Industrial Science and Technology (AIST), Sapporo, Japan.', 'DOE Joint Genome Institute, Walnut Creek, CA, USA.', 'DOE Joint Genome Institute, Walnut Creek, CA, USA.', 'Department of Civil and Environmental Engineering, University of Illinois at Urbana-Champaign, Urbana, IL, USA.']",TRUE,"['Acetogenins', 'Bacteria', 'Biodegradation, Environmental', 'Bioreactors', 'Butyrates', 'Energy Metabolism', 'Euryarchaeota', 'Fermentation', 'Gene Expression Profiling', 'Metagenomics', 'Methane', 'Peptococcaceae', 'Phthalic Acids', 'Phylogeny', 'Propionates']",25615435,"[1] ""university of illinois at urbana-champaign, urbana, il, usa""                                                                                                                                                                                             
[2] ""university of illinois at urbana-champaign, urbana, il, usa [2] bioproduction research institute, national institute of advanced industrial science and technology (aist), tsukuba, japan""                                                               
[3] ""doe joint genome institute, walnut creek, ca, usa""                                                                                                                                                                                                       
[4] "" bioproduction research institute, national institute of advanced industrial science and technology (aist), tsukuba, japan [2] bioproduction research institute, national institute of advanced industrial science and technology (aist), sapporo, japan""
"
