,country,country_finder,doi,full_affiliations,is_oa,mesh_terms,pmid,short_affiliations
0,"['United States', 'United States', 'United States']","['BF', 'BF', 'BF']",10.1017/ice.2014.81,"['1Department of Epidemiology and Public Health,University of Maryland School of Medicine,Baltimore,MD.', '1Department of Epidemiology and Public Health,University of Maryland School of Medicine,Baltimore,MD.', '3Baltimore VA Medical Center Geriatrics Research,Education,and Clinical CenterUniversity of Maryland Claude D. Pepper Older Americans Independence Center and Division of GerontologyandGeriatric Medicine University of Maryland School of Medicine Baltimore,Maryland.', '1Department of Epidemiology and Public Health,University of Maryland School of Medicine,Baltimore,MD.', '1Department of Epidemiology and Public Health,University of Maryland School of Medicine,Baltimore,MD.', '2University of Maryland Medical Center,Baltimore,MD.', '1Department of Epidemiology and Public Health,University of Maryland School of Medicine,Baltimore,MD.', '1Department of Epidemiology and Public Health,University of Maryland School of Medicine,Baltimore,MD.']",TRUE,"['Bacteremia', 'Catheter-Related Infections', 'Catheterization, Central Venous', 'Comorbidity', 'Female', 'Humans', 'Longitudinal Studies', 'Male', 'Middle Aged', 'Retrospective Studies', 'Risk Factors']",25782906,"[1] ""university of maryland school of medicine,baltimore,md""            
[2] ""baltimore va medical center geriatrics research,education,maryland""
[3] ""university of maryland medical center,baltimore,md""                
"
1,"['United States', 'United States']","['BF', 'BF']",10.1017/ice.2014.85,"['1Department of Medicine,Division of Infectious Diseases,University of Colorado,Aurora,Colorado.', '1Department of Medicine,Division of Infectious Diseases,University of Colorado,Aurora,Colorado.', '3Department of Patient Safety and Quality,Denver Health,Denver,Colorado.', '1Department of Medicine,Division of Infectious Diseases,University of Colorado,Aurora,Colorado.', '1Department of Medicine,Division of Infectious Diseases,University of Colorado,Aurora,Colorado.', '1Department of Medicine,Division of Infectious Diseases,University of Colorado,Aurora,Colorado.']",TRUE,"['Anti-Bacterial Agents', 'Community-Acquired Infections', 'Drug Prescriptions', 'Drug Utilization Review', 'Female', 'Hospitalization', 'Humans', 'Inappropriate Prescribing', 'Male', 'Middle Aged', 'Patient Discharge', 'Pneumonia, Bacterial', 'Retrospective Studies', 'Skin Diseases, Bacterial', 'Urinary Tract Infections']",25782905,"[1] ""university of colorado,aurora,colorado""
[2] ""denver health,denver,colorado""         
"
2,"['United States', 'United States', 'United States', 'United States']","['BF', 'BF', 'BF', 'BF']",10.1017/ice.2014.73,"['1Department of Internal Medicine,University of Michigan,Ann Arbor,Michigan.', '1Department of Internal Medicine,University of Michigan,Ann Arbor,Michigan.', '3Patient Safety Enhancement Program and Hospital Outcomes Program of Excellence of the Ann Arbor Veterans Affairs Medical Center,Ann Arbor,Michigan.', '1Department of Internal Medicine,University of Michigan,Ann Arbor,Michigan.', '1Department of Internal Medicine,University of Michigan,Ann Arbor,Michigan.', '1Department of Internal Medicine,University of Michigan,Ann Arbor,Michigan.', '1Department of Internal Medicine,University of Michigan,Ann Arbor,Michigan.', '2St. Joseph Mercy Hospital,Ann Arbor,Michigan.', '1Department of Internal Medicine,University of Michigan,Ann Arbor,Michigan.', '5Healthcare Associated Infection Prevention Programs in the Division of Healthcare Quality Promotion at the Centers for Disease Control and Prevention,Atlanta,Georgia.', '1Department of Internal Medicine,University of Michigan,Ann Arbor,Michigan.']",FALSE,"['Adult', 'Aged', 'Aged, 80 and over', 'Anti-Bacterial Agents', 'Asymptomatic Infections', 'Bacteriuria', 'Cross Infection', 'Female', 'Humans', 'Inappropriate Prescribing', 'Male', 'Medical Overuse', 'Middle Aged', 'Quality Improvement', 'Young Adult']",25782904,"[1] ""university of michigan,ann arbor,michigan""                                                                                                         
[2] ""patient safety enhancement program and hospital outcomes program of excellence of the ann arbor veterans affairs medical center,ann arbor,michigan""
[3] ""st joseph mercy hospital,ann arbor,michigan""                                                                                                       
[4] ""atlanta,georgia""                                                                                                                                   
"
3,['United States'],['BF'],10.1017/ice.2014.72,"['1Department of Medicine,Division of Infectious Diseases,Duke University Medical Center,Durham,North Carolina.', '1Department of Medicine,Division of Infectious Diseases,Duke University Medical Center,Durham,North Carolina.', '1Department of Medicine,Division of Infectious Diseases,Duke University Medical Center,Durham,North Carolina.', '1Department of Medicine,Division of Infectious Diseases,Duke University Medical Center,Durham,North Carolina.', '1Department of Medicine,Division of Infectious Diseases,Duke University Medical Center,Durham,North Carolina.', '1Department of Medicine,Division of Infectious Diseases,Duke University Medical Center,Durham,North Carolina.', '1Department of Medicine,Division of Infectious Diseases,Duke University Medical Center,Durham,North Carolina.', '1Department of Medicine,Division of Infectious Diseases,Duke University Medical Center,Durham,North Carolina.']",TRUE,"['Catheter-Related Infections', 'Humans', 'Mycoses', 'Population Surveillance', 'Retrospective Studies', 'Urinary Catheterization', 'Urinary Tract Infections', 'Urine']",25782903,"[1] ""duke university medical center,durham,north carolina""
"
4,"['United States', 'United States', 'United States', 'United States']","['BF', 'BF', 'BF', 'BF']",10.1017/ice.2014.83,"['1Division of Infectious Diseases,University of California Irvine Medical Center,Orange,California.', '3Center for Healthcare Quality,California Department of Public Health,Richmond,California.', '3Center for Healthcare Quality,California Department of Public Health,Richmond,California.', '4Department of Statistics,University of California Irvine,Irvine,California.', '4Department of Statistics,University of California Irvine,Irvine,California.', '2Health Policy Research Institute,University of California Irvine School of Medicine,Irvine,California.', '1Division of Infectious Diseases,University of California Irvine Medical Center,Orange,California.', '3Center for Healthcare Quality,California Department of Public Health,Richmond,California.', '3Center for Healthcare Quality,California Department of Public Health,Richmond,California.', '1Division of Infectious Diseases,University of California Irvine Medical Center,Orange,California.']",TRUE,"['California', 'Clostridium difficile', 'Critical Care', 'Cross Infection', 'Enterocolitis, Pseudomembranous', 'Female', 'Hospital Bed Capacity', 'Hospitals', 'Hospitals, Teaching', 'Humans', 'Long-Term Care', 'Male', 'Middle Aged', 'Polymerase Chain Reaction', 'Retrospective Studies', 'Risk Factors']",25782902,"[1] ""university of california irvine medical center,orange,california""                                     
[2] ""center for healthcare quality,richmond,california""                                                    
[3] ""university of california irvine,irvine,california""                                                    
[4] ""health policy research institute,university of california irvine school of medicine,irvine,california""
"
5,"['Australia', 'Australia', 'Australia']","['BF', 'BF', 'BF']",10.1017/ice.2014.84,"['1School of Public Health and Community Medicine,UNSW Medicine,University of New South Wales,Sydney,Australia.', '2UNSW Medicine,University of New South Wales,Sydney,Australia.', '3Prince of Wales Hospital,Sydney,Australia.', '1School of Public Health and Community Medicine,UNSW Medicine,University of New South Wales,Sydney,Australia.']",FALSE,"['Adolescent', 'Adult', 'Aged', 'Aged, 80 and over', 'Cross Infection', 'Cross-Sectional Studies', 'Female', 'Health Knowledge, Attitudes, Practice', 'Humans', 'Inpatients', 'Male', 'Middle Aged', 'Patient Participation', 'Young Adult']",25782901,"[1] ""school of public health and community medicine,unsw medicine,university of new south wales,sydney,australia""
[2] ""unsw medicine,university of new south wales,sydney,australia""                                               
[3] ""prince of wales hospital,sydney,australia""                                                                  
"
6,"['United States', 'United States']","['BF', 'BF']",10.1017/ice.2014.89,"[""1Department of Pediatrics,Division of Infectious Diseases,Ann & Robert H. Lurie Children's Hospital of Chicago and Northwestern University Feinberg School of Medicine,Chicago,Illinois."", ""1Department of Pediatrics,Division of Infectious Diseases,Ann & Robert H. Lurie Children's Hospital of Chicago and Northwestern University Feinberg School of Medicine,Chicago,Illinois."", ""1Department of Pediatrics,Division of Infectious Diseases,Ann & Robert H. Lurie Children's Hospital of Chicago and Northwestern University Feinberg School of Medicine,Chicago,Illinois."", '2Department of Medicine,Hines VA Hospital,Hines,Illinois.']",FALSE,"['Adolescent', 'Chicago', 'Child', 'Child, Preschool', 'Clostridium difficile', 'Enterocolitis, Pseudomembranous', 'Female', 'Humans', 'Infant', 'Male', 'Molecular Epidemiology', 'Recurrence', 'Retrospective Studies', 'Risk Factors', 'Serotyping', 'Young Adult']",25782900,"[1] ""ann & robert h. lurie children's hospital of chicago and northwestern university feinberg school of medicine,chicago,illinois""
[2] ""hines va hospital,hines,illinois""                                                                                             
"
7,"['United States', 'United States', 'United States']","['BF', 'BF', 'BF']",10.1017/ice.2014.80,"['1Department of Pediatrics,University of Utah,Salt Lake City,Utah.', '2Department of Pharmacotherapy,University of Utah,Salt Lake City,Utah.', '3Department of Medicine,University of Pittsburgh School of Medicine,Pittsburgh,Pennsylvania.', '4Department of Health Policy and Management,University of Pittsburgh Graduate School of Public Health,Pittsburgh,Pennsylvania.', '1Department of Pediatrics,University of Utah,Salt Lake City,Utah.', '2Department of Pharmacotherapy,University of Utah,Salt Lake City,Utah.', '5Department of Internal Medicine,University of Utah,Salt Lake City,Utah.']",FALSE,"['Adult', 'Anti-Bacterial Agents', 'Clostridium difficile', 'Cost Savings', 'Cost-Benefit Analysis', 'Drug Costs', 'Enterocolitis, Pseudomembranous', 'Fecal Microbiota Transplantation', 'Health Care Costs', 'Humans', 'Quality-Adjusted Life Years', 'Vancomycin']",25782899,"[1] ""university of utah,salt lake city,utah""                                           
[2] ""university of pittsburgh school of medicine,pittsburgh,pennsylvania""              
[3] ""university of pittsburgh graduate school of public health,pittsburgh,pennsylvania""
"
8,"['United States', 'United States', 'United States', 'United States', 'United States', 'United States']","['BF', 'BF', 'BF', 'BF', 'BF', 'BF']",10.1017/ice.2014.75,"['1Department of Medicine,Christiana Care Health System,Newark,Delaware.', '1Department of Medicine,Christiana Care Health System,Newark,Delaware.', '2Department of Laboratory Medicine,Christiana Care Health System,Newark,Delaware.', '3Department of Medicine,Emory University School of Medicine,Atlanta,Georgia.', '3Department of Medicine,Emory University School of Medicine,Atlanta,Georgia.', '4Department of Medicine,Henry Ford Hospital,Detroit,Michigan.', '4Department of Medicine,Henry Ford Hospital,Detroit,Michigan.', '5Department of Medicine,University of Miami Miller School of Medicine,Miami,Florida.', '5Department of Medicine,University of Miami Miller School of Medicine,Miami,Florida.', '6Department of Medicine,University Health System,San Antonio,Texas.', '7Department of Epidemiology & Public Health,University of Maryland School of Medicine,Baltimore,Maryland.', '7Department of Epidemiology & Public Health,University of Maryland School of Medicine,Baltimore,Maryland.', '1Department of Medicine,Christiana Care Health System,Newark,Delaware.']",FALSE,"['Clothing', 'Cross Infection', 'Cross-Sectional Studies', 'Gloves, Protective', 'Humans', 'Intensive Care Units', 'Personnel, Hospital', 'Protective Clothing', 'Universal Precautions']",25782898,"[1] ""christiana care health system,newark,delaware""               
[2] ""emory university school of medicine,atlanta,georgia""         
[3] ""henry ford hospital,detroit,michigan""                        
[4] ""university of miami miller school of medicine,miami,florida"" 
[5] ""university health system,san antonio,texas""                  
[6] ""university of maryland school of medicine,baltimore,maryland""
"
9,['United States'],['BF'],10.1017/ice.2014.86,"['1University of Michigan Health System,Ann Arbor,Michigan.', '1University of Michigan Health System,Ann Arbor,Michigan.', '1University of Michigan Health System,Ann Arbor,Michigan.', '1University of Michigan Health System,Ann Arbor,Michigan.']",FALSE,"['Adult', 'Aged', 'Aged, 80 and over', 'Catheter-Related Infections', 'Catheterization, Central Venous', 'Cross Infection', 'Female', 'Hematologic Neoplasms', 'Humans', 'Kidney Diseases', 'Male', 'Middle Aged', 'Retrospective Studies', 'Risk Factors', 'Tertiary Care Centers', 'Young Adult']",25782897,"[1] ""university of michigan health system,ann arbor,michigan""
"
